,4984495,104956
ERUV,229,8
ERUW,243,8
ERUX,61,1
ERUY,78,2
ERUZ,117,5
ERV,10615,303
ERVW,470,14
ERVX,167,7
ERVY,114,4
ERVZ,454,16
ERW,5185,152
ERWX,91,3
ERWY,79,2
ERWZ,82,2
ERX,2792,76
ERXY,141,3
ERXZ,170,4
ERY,4791,121
ERYZ,51,3
ERZ,5256,140
ES,20044,449
ESS,409,10
EST,2842,76
ESTT,102,2
ESTU,68,3
ESTV,163,5
ESTW,27,1
ESTZ,37,2
ESU,2227,57
ESUV,151,4
ESUW,39,1
ESUX,19,1
ESUY,80,2
ESUZ,23,1
ESV,3124,83
ESVW,200,4
ESVX,32,1
ESVY,35,1
ESVZ,214,4
ESW,1353,38
ESWY,43,1
ESX,788,18
ESXZ,72,1
ESY,613,12
ESZ,1239,25
ET,98881,2384
ETT,5663,181
ETTU,320,11
ETTV,144,7
ETTW,59,2
ETTX,72,4
ETTY,35,1
ETTZ,72,5
ETU,11608,334
ETUV,421,16
ETUW,196,6
ETUX,45,3
ETUY,102,5
ETUZ,53,4
ETV,11767,349
ETVW,179,7
ETVX,118,4
ETVY,100,3
ETVZ,153,7
ETW,5880,149
ETWX,36,1
ETWY,70,3
ETWZ,14,1
ETX,2870,74
ETXY,26,1
ETXZ,76,3
ETY,4004,101
ETYZ,5,1
ETZ,4561,126
EU,99630,2526
EUV,8855,285
EUVW,218,7
EUVX,72,2
EUVY,195,6
EUVZ,376,12
EUW,3953,120
EUWX,120,3
EUWY,21,2
EUWZ,80,3
EUX,2017,54
EUXZ,4,1
EUY,2534,68
EUZ,4127,118
EV,76450,2063
EVW,4691,136
EVWX,21,2
EVWY,6,1
EVWZ,12,1
EVX,2017,61
EVXY,30,1
EVXZ,223,7
EVY,2843,82
EVYZ,42,3
EVZ,4525,143
EW,29974,719
EWX,1259,29
EWXZ,48,1
EWY,2297,56
EWYZ,91,2
EWZ,1679,51
EX,18680,433
EXY,1163,29
EXYZ,26,1
EXZ,1465,33
EY,25087,573
EYZ,2189,53
EZ,29391,740
F,153419,3490
FG,23400,630
FGH,949,28
FGHI,70,2
FGHJ,64,2
FGHK,54,2
FGHL,172,3
FGHM,75,2
FGHN,132,5
FGHO,107,3
FGHP,41,1
FGHQ,43,2
FGHR,157,4
FGHT,145,9
FGHU,48,1
FGHV,73,3
FGHW,53,2
FGHX,104,2
FGHY,33,2
FGHZ,62,2
FGI,4041,120
FGII,202,7
FGIJ,163,6
FGIK,143,6
FGIL,138,6
FGIM,33,1
FGIN,330,11
FGIO,199,5
FGIP,86,4
FGIQ,192,6
FGIR,343,12
FGIS,141,2
FGIT,146,5
FGIU,219,8
FGIV,168,6
FGIW,107,5
FGIX,24,2
FGIY,144,5
FGIZ,46,3
FGJ,2609,81
FGJK,102,3
FGJL,439,11
FGJM,32,2
FGJN,229,10
FGJO,33,1
FGJP,85,2
FGJQ,181,5
FGJR,504,18
FGJS,132,4
FGJT,257,8
FGJU,16,2
FGJV,169,5
FGJW,184,5
FGJX,49,1
FGJY,131,3
FGJZ,147,5
FGK,1759,54
FGKL,191,4
FGKM,51,3
FGKN,162,4
FGKO,48,1
FGKP,120,3
FGKQ,317,9
FGKR,146,6
FGKS,39,1
FGKT,95,6
FGKU,108,4
FGKV,111,4
FGKW,123,4
FGKX,92,3
FGKZ,92,4
FGL,2598,82
FGLM,111,3
FGLN,462,21
FGLO,40,1
FGLP,38,2
FGLQ,316,12
FGLR,118,6
FGLT,330,11
FGLU,164,6
FGLV,205,12
FGLW,136,7
FGLX,223,6
FGLY,43,2
FGLZ,193,6
FGM,2183,64
FGMN,270,10
FGMO,50,1
FGMP,76,2
FGMQ,160,4
FGMR,260,10
FGMS,39,1
FGMT,266,9
FGMV,212,5
FGMW,6,1
FGMY,56,1
FGMZ,65,2
FGN,5207,175
FGNN,215,9
FGNO,56,1
FGNP,323,14
FGNQ,616,26
FGNR,794,30
FGNS,259,6
FGNT,635,25
FGNU,174,6
FGNV,795,32
FGNW,402,14
FGNX,181,6
FGNY,238,8
FGNZ,394,13
FGO,2001,53
FGOO,13,1
FGOP,82,5
FGOQ,186,5
FGOR,88,4
FGOT,186,7
FGOV,57,2
FGOW,88,3
FGOX,43,2
FGOY,78,2
FGOZ,50,2
FGP,1418,47
FGPQ,124,5
FGPR,254,9
FGPS,40,1
FGPT,211,9
FGPU,87,3
FGPV,243,9
FGPW,109,4
FGPX,32,2
FGPY,15,1
FGPZ,13,1
FGQ,4325,142
FGQR,522,21
FGQS,38,3
FGQT,682,25
FGQU,115,9
FGQV,311,10
FGQW,95,2
FGQX,340,9
FGQY,16,1
FGQZ,333,11
FGR,3991,120
FGRR,154,7
FGRS,120,4
FGRT,687,20
FGRU,97,4
FGRV,316,17
FGRW,323,9
FGRX,337,9
FGRY,160,8
FGRZ,388,12
FGS,896,25
FGST,124,5
FGSU,25,1
FGSV,19,1
FGSW,29,2
FGSX,19,1
FGSY,44,1
FGT,3562,123
FGTT,252,9
FGTU,143,6
FGTV,617,24
FGTW,300,10
FGTX,151,7
FGTY,53,3
FGTZ,34,1
FGU,2215,62
FGUV,100,7
FGUW,37,2
FGUX,12,1
FGUY,72,3
FGUZ,54,3
FGV,3240,107
FGVW,134,5
FGVX,125,3
FGVY,83,3
FGVZ,109,6
FGW,2095,64
FGWX,100,3
FGWY,79,3
FGWZ,209,5
FGX,1178,34
FGXZ,192,6
FGY,1130,30
FGYZ,30,1
FGZ,1775,57
FH,9401,222
FHI,1341,38
FHII,123,3
FHIJ,21,1
FHIK,17,1
FHIL,73,2
FHIM,45,1
FHIN,65,2
FHIO,210,6
FHIQ,159,7
FHIR,135,5
FHIT,79,3
FHIU,213,6
FHIV,124,3
FHIW,43,2
FHIY,77,2
FHIZ,84,3
FHJ,799,21
FHJK,55,2
FHJL,70,2
FHJN,166,5
FHJP,9,1
FHJQ,49,1
FHJR,108,4
FHJV,240,7
FHJY,37,1
FHJZ,124,5
FHK,1143,25
FHKL,146,4
FHKN,182,7
FHKO,69,2
FHKP,112,4
FHKQ,172,6
FHKR,13,1
FHKT,41,2
FHKW,16,1
FHKX,35,1
FHL,1058,31
FHLM,49,1
FHLN,159,6
FHLO,62,2
FHLP,51,1
FHLQ,179,6
FHLR,227,6
FHLT,141,4
FHLU,78,3
FHLV,139,5
FHLW,38,1
FHLX,74,3
FHLZ,154,4
FHM,806,25
FHMN,56,2
FHMO,24,1
FHMP,37,1
FHMQ,90,3
FHMR,42,3
FHMT,60,2
FHMU,45,1
FHMV,187,4
FHMX,77,2
FHN,1996,62
FHNN,112,3
FHNO,91,2
FHNP,48,2
FHNQ,159,6
FHNR,265,10
FHNS,32,1
FHNT,160,6
FHNU,32,1
FHNV,138,6
FHNW,25,1
FHNX,87,3
FHNY,41,1
FHO,1504,39
FHOO,23,1
FHOQ,65,3
FHOR,104,3
FHOT,25,1
FHOU,40,1
FHOX,44,1
FHP,636,19
FHPQ,28,1
FHPS,15,1
FHPT,196,4
FHPV,57,2
FHPW,84,2
FHQ,1530,44
FHQR,62,2
FHQS,36,1
FHQT,114,4
FHQU,33,1
FHQV,285,12
FHQW,54,1
FHQX,94,2
FHQY,48,1
FHQZ,52,1
FHR,1917,57
FHRR,41,1
FHRT,77,7
FHRU,55,3
FHRV,103,2
FHRW,61,2
FHRX,21,1
FHRY,27,1
FHRZ,11,1
FHS,511,11
FHST,14,1
FHSU,80,2
FHSV,30,1
FHSZ,59,2
FHT,1820,50
FHTT,75,3
FHTU,193,7
FHTV,213,8
FHTW,60,2
FHTX,50,2
FHTZ,64,3
FHU,1503,41
FHUV,36,1
FHUW,49,1
FHUZ,82,2
FHV,1793,57
FHVW,180,5
FHVY,50,1
FHVZ,95,2
FHW,943,25
FHX,390,10
FHXY,27,1
FHXZ,55,1
FHY,413,11
FHYZ,14,1
FHZ,752,22
FI,46349,1149
FII,6650,197
FIII,121,7
FIIJ,143,5
FIIK,92,3
FIIL,132,6
FIIM,215,5
FIIN,182,8
FIIO,300,9
FIIP,55,2
FIIQ,400,15
FIIR,239,7
FIIS,143,4
FIIT,188,9
FIIU,460,17
FIIV,409,14
FIIW,48,1
FIIX,157,5
FIIY,85,2
FIIZ,201,9
FIJ,2499,77
FIJK,79,3
FIJL,113,4
FIJM,34,1
FIJN,182,6
FIJO,106,2
FIJP,40,2
FIJQ,226,6
FIJR,261,9
FIJS,86,2
FIJT,67,4
FIJU,53,2
FIJV,108,5
FIJW,55,2
FIJY,93,2
FIK,2686,80
FIKL,60,3
FIKM,37,2
FIKN,106,4
FIKO,172,4
FIKQ,21,1
FIKR,83,4
FIKT,70,3
FIKU,127,4
FIKV,65,3
FIKW,78,3
FIKX,211,4
FIKY,13,1
FIKZ,115,4
FIL,3941,106
FILM,54,2
FILN,99,6
FILO,315,9
FILP,69,4
FILQ,222,7
FILR,278,12
FILS,6,1
FILT,299,9
FILU,220,7
FILV,200,6
FILW,149,5
FILY,65,2
FILZ,107,4
FIM,2462,69
FIMN,192,6
FIMO,69,2
FIMP,104,3
FIMQ,94,3
FIMR,188,6
FIMS,46,1
FIMT,259,9
FIMU,136,3
FIMV,102,2
FIMW,46,1
FIMY,44,1
FIMZ,65,2
FIN,6049,180
FINN,90,4
FINO,307,10
FINP,104,4
FINQ,433,16
FINR,476,20
FINS,125,5
FINT,260,11
FINU,195,7
FINV,232,11
FINW,147,6
FINY,42,1
FINZ,87,3
FIO,6268,172
FIOO,114,6
FIOP,143,5
FIOQ,436,12
FIOR,446,13
FIOS,49,2
FIOT,374,11
FIOU,194,6
FIOV,155,5
FIOW,228,6
FIOX,96,3
FIOZ,172,6
FIP,2747,73
FIPQ,128,4
FIPR,173,4
FIPT,127,3
FIPU,80,2
FIPV,53,2
FIQ,7064,213
FIQR,203,7
FIQS,87,3
FIQT,469,12
FIQU,114,5
FIQV,477,18
FIQW,98,4
FIQX,149,5
FIQY,239,7
FIQZ,130,5
FIR,6467,177
FIRR,213,9
FIRS,26,1
FIRT,249,9
FIRU,324,11
FIRV,219,8
FIRW,66,3
FIRX,18,1
FIRY,147,4
FIRZ,14,2
FIS,2120,52
FIST,107,2
FISV,142,2
FISW,37,1
FISX,25,1
FISZ,27,1
FIT,6321,177
FITT,178,7
FITU,196,8
FITV,143,6
FITW,120,5
FITX,199,4
FITY,155,4
FITZ,23,2
FIU,4584,139
FIUV,111,4
FIUW,114,3
FIUX,103,3
FIUY,198,5
FIUZ,336,10
FIV,5920,168
FIVW,51,3
FIVX,98,3
FIVZ,136,5
FIW,2346,68
FIWX,36,1
FIWY,183,7
FIWZ,71,2
FIX,1206,32
FIY,1864,53
FIZ,2266,66
FJ,16517,440
FJK,1510,46
FJKL,44,2
FJKM,15,1
FJKN,300,9
FJKQ,128,3
FJKR,130,5
FJKS,67,2
FJKT,141,4
FJKV,101,4
FJKW,115,4
FJKX,92,2
FJKY,53,1
FJKZ,80,2
FJL,1262,42
FJLM,85,3
FJLN,317,14
FJLO,111,4
FJLP,88,3
FJLQ,170,6
FJLR,396,16
FJLS,58,2
FJLT,102,4
FJLU,80,3
FJLV,268,10
FJLW,112,4
FJLY,14,1
FJLZ,39,2
FJM,1258,39
FJMN,279,13
FJMO,70,2
FJMP,106,3
FJMQ,259,8
FJMR,118,5
FJMS,17,1
FJMT,107,3
FJMU,39,1
FJMV,100,3
FJMW,89,4
FJMX,79,1
FJMY,49,1
FJMZ,120,4
FJN,3469,108
FJNN,126,6
FJNO,295,9
FJNP,221,8
FJNQ,621,21
FJNR,463,17
FJNS,270,6
FJNT,261,9
FJNU,20,1
FJNV,457,17
FJNW,137,5
FJNX,42,2
FJNY,171,5
FJNZ,247,8
FJO,1860,46
FJOO,117,3
FJOQ,142,4
FJOR,62,2
FJOS,77,3
FJOT,157,4
FJOU,75,2
FJOV,50,2
FJOW,84,2
FJOZ,33,1
FJP,1247,33
FJPQ,148,5
FJPR,80,4
FJPS,79,3
FJPT,146,5
FJPU,15,1
FJPV,76,4
FJPW,100,5
FJPX,27,1
FJQ,2871,92
FJQR,602,17
FJQS,312,7
FJQT,345,11
FJQU,78,2
FJQV,263,13
FJQW,57,3
FJQX,57,2
FJQY,125,4
FJQZ,98,5
FJR,3139,99
FJRR,173,7
FJRS,95,3
FJRT,430,17
FJRU,143,5
FJRV,449,18
FJRW,159,4
FJRX,199,4
FJRY,163,7
FJRZ,352,11
FJS,896,24
FJSS,37,1
FJST,92,3
FJSU,6,1
FJSV,39,2
FJSW,125,3
FJSX,18,1
FJSY,55,2
FJSZ,41,2
FJT,3344,94
FJTT,95,4
FJTU,30,3
FJTV,332,10
FJTW,300,12
FJTX,145,5
FJTY,95,2
FJTZ,54,2
FJU,1384,41
FJUV,211,8
FJUW,121,5
FJUX,59,2
FJUY,31,1
FJUZ,87,4
FJV,3518,111
FJVW,117,4
FJVX,112,3
FJVY,35,1
FJVZ,91,5
FJW,1432,41
FJWX,135,5
FJWY,9,1
FJX,780,22
FJXZ,65,1
FJY,1249,35
FJZ,1406,35
FK,11126,295
FKL,1938,56
FKLM,125,5
FKLN,192,8
FKLO,102,4
FKLP,181,5
FKLQ,144,6
FKLR,238,8
FKLS,6,1
FKLT,283,11
FKLU,22,1
FKLV,349,14
FKLW,266,8
FKLX,46,1
FKLZ,96,3
FKM,1098,29
FKMN,345,11
FKMO,56,2
FKMP,56,2
FKMQ,185,6
FKMR,146,6
FKMS,35,1
FKMT,79,3
FKMU,94,3
FKMV,38,1
FKMY,45,1
FKMZ,83,3
FKN,2542,74
FKNN,54,3
FKNO,135,6
FKNP,140,5
FKNQ,475,15
FKNR,604,23
FKNS,48,2
FKNT,284,12
FKNU,149,4
FKNV,312,14
FKNW,231,5
FKNX,254,9
FKNY,40,2
FKNZ,305,11
FKO,2017,54
FKOO,96,2
FKOP,39,1
FKOQ,152,4
FKOR,55,2
FKOS,38,1
FKOT,99,2
FKOV,44,1
FKOW,36,1
FKOZ,49,1
FKP,1224,36
FKPQ,230,9
FKPR,107,4
FKPS,46,2
FKPT,98,4
FKPU,71,2
FKPV,193,8
FKPW,59,2
FKPX,28,1
FKPZ,32,1
FKQ,2972,91
FKQR,318,12
FKQS,96,4
FKQT,185,8
FKQU,136,3
FKQV,454,19
FKQW,116,5
FKQX,141,4
FKQY,108,2
FKQZ,186,6
FKR,3563,100
FKRR,24,2
FKRS,77,3
FKRT,453,13
FKRU,35,2
FKRV,511,19
FKRW,247,6
FKRX,158,5
FKRY,254,8
FKRZ,141,5
FKS,1023,23
FKSV,202,7
FKSZ,84,2
FKT,2652,80
FKTT,207,7
FKTU,220,6
FKTV,185,6
FKTW,18,1
FKTX,69,2
FKTY,47,1
FKTZ,67,3
FKU,948,28
FKUV,38,2
FKUW,67,3
FKUZ,48,3
FKV,2336,74
FKVW,30,2
FKVX,269,8
FKVY,62,3
FKVZ,104,4
FKW,1186,35
FKWX,37,1
FKWZ,38,1
FKX,1008,25
FKXZ,35,1
FKY,508,13
FKYZ,65,2
FKZ,1390,39
FL,22270,620
FLM,1548,42
FLMN,247,10
FLMO,73,2
FLMP,109,3
FLMQ,356,12
FLMR,300,12
FLMT,70,4
FLMU,15,1
FLMV,165,5
FLMW,74,3
FLMX,87,4
FLMZ,67,2
FLN,5479,176
FLNN,404,20
FLNO,280,9
FLNP,190,9
FLNQ,419,18
FLNR,906,33
FLNS,143,4
FLNT,880,33
FLNU,165,8
FLNV,401,16
FLNW,296,12
FLNX,260,6
FLNY,149,7
FLNZ,280,12
FLO,3334,92
FLOO,90,3
FLOP,36,1
FLOQ,121,6
FLOR,128,4
FLOS,25,1
FLOT,171,6
FLOU,150,5
FLOV,152,6
FLOX,78,2
FLOY,33,1
FLOZ,110,3
FLP,1831,55
FLPQ,99,3
FLPR,214,8
FLPS,40,2
FLPT,190,7
FLPU,54,2
FLPV,287,12
FLPX,36,1
FLPY,73,3
FLPZ,68,3
FLQ,4774,162
FLQR,704,29
FLQS,235,7
FLQT,751,27
FLQU,162,7
FLQV,414,18
FLQW,85,4
FLQX,90,5
FLQY,29,1
FLQZ,160,6
FLR,4146,140
FLRR,80,7
FLRS,223,6
FLRT,608,22
FLRU,100,4
FLRV,643,28
FLRW,313,11
FLRX,157,5
FLRY,80,3
FLRZ,169,5
FLS,1656,42
FLST,98,2
FLSU,92,3
FLSV,147,5
FLSW,42,2
FLSX,34,1
FLSZ,43,1
FLT,4427,127
FLTT,346,13
FLTU,189,7
FLTV,547,22
FLTW,123,5
FLTX,68,4
FLTY,125,4
FLTZ,283,11
FLU,1405,48
FLUV,38,2
FLUX,53,2
FLUY,21,1
FLUZ,70,3
FLV,3635,127
FLVW,319,11
FLVX,183,7
FLVY,108,4
FLVZ,178,6
FLW,1285,47
FLWX,30,2
FLWY,69,2
FLWZ,92,5
FLX,689,23
FLXY,6,1
FLXZ,155,6
FLY,859,22
FLYZ,65,2
FLZ,1946,62
FM,14892,372
FMN,3298,103
FMNN,88,5
FMNO,63,2
FMNP,102,3
FMNQ,399,15
FMNR,615,21
FMNS,88,2
FMNT,299,12
FMNU,94,4
FMNV,331,12
FMNW,245,8
FMNX,176,5
FMNY,53,2
FMNZ,27,1
FMO,1593,39
FMOO,57,2
FMOQ,115,3
FMOR,135,5
FMOS,78,1
FMOT,11,1
FMOU,43,2
FMOV,60,2
FMOX,97,2
FMOZ,48,1
FMP,1321,33
FMPQ,33,1
FMPR,190,7
FMPT,94,2
FMPU,41,1
FMPV,66,3
FMPW,74,2
FMPX,29,1
FMPZ,182,4
FMQ,2603,80
FMQR,220,6
FMQS,90,3
FMQT,320,10
FMQU,210,5
FMQV,204,7
FMQW,88,3
FMQY,52,2
FMQZ,167,8
FMR,2328,70
FMRR,126,4
FMRS,27,1
FMRT,211,8
FMRU,241,6
FMRV,225,12
FMRW,203,6
FMRX,67,2
FMRY,41,1
FMRZ,139,7
FMS,1311,32
FMST,12,1
FMSU,17,1
FMSV,183,4
FMSX,32,1
FMSY,17,1
FMT,2487,72
FMTT,134,3
FMTU,55,2
FMTV,187,6
FMTW,168,5
FMTY,74,2
FMTZ,82,3
FMU,1281,36
FMUW,20,2
FMUX,5,1
FMUZ,148,3
FMV,2289,70
FMVW,80,4
FMVX,191,6
FMVY,33,1
FMVZ,145,5
FMW,1179,30
FMWX,34,2
FMWZ,155,4
FMX,688,18
FMXY,49,1
FMY,1000,22
FMZ,1030,30
FN,47363,1304
FNN,3976,134
FNNO,66,3
FNNP,106,4
FNNQ,284,16
FNNR,905,33
FNNS,197,6
FNNT,487,19
FNNU,71,4
FNNV,520,23
FNNW,283,8
FNNX,131,4
FNNY,95,4
FNNZ,304,9
FNO,4318,125
FNOO,110,5
FNOP,195,5
FNOQ,252,9
FNOR,282,14
FNOS,195,5
FNOT,390,13
FNOU,181,4
FNOV,141,6
FNOW,114,3
FNOX,61,2
FNOY,36,2
FNOZ,47,2
FNP,2825,81
FNPQ,338,15
FNPR,339,16
FNPS,142,5
FNPT,617,17
FNPU,73,2
FNPV,342,13
FNPW,182,6
FNPX,297,9
FNPY,159,4
FNPZ,74,3
FNQ,7520,245
FNQR,1044,48
FNQS,212,8
FNQT,641,22
FNQU,287,12
FNQV,986,40
FNQW,334,12
FNQX,644,18
FNQY,294,9
FNQZ,616,22
FNR,9705,303
FNRR,433,17
FNRS,233,7
FNRT,1477,50
FNRU,280,12
FNRV,795,27
FNRW,558,18
FNRX,422,12
FNRY,237,10
FNRZ,410,15
FNS,2462,66
FNSS,65,1
FNST,227,6
FNSU,125,3
FNSV,115,4
FNSW,86,4
FNSX,39,1
FNSY,108,3
FNSZ,102,3
FNT,8588,270
FNTT,486,19
FNTU,148,8
FNTV,1306,46
FNTW,404,12
FNTX,385,11
FNTY,191,7
FNTZ,616,25
FNU,3250,104
FNUV,198,9
FNUW,37,2
FNUX,127,4
FNUY,39,1
FNUZ,52,2
FNV,6801,239
FNVW,267,12
FNVX,274,8
FNVY,141,6
FNVZ,354,14
FNW,2562,80
FNWX,221,7
FNWY,78,2
FNWZ,74,2
FNX,1904,50
FNXY,59,2
FNXZ,324,9
FNY,1508,45
FNYZ,56,1
FNZ,3312,97
FO,32273,779
FOO,2587,75
FOOO,81,3
FOOP,25,1
FOOQ,21,1
FOOR,32,2
FOOS,74,2
FOOT,100,4
FOOU,160,6
FOOV,108,4
FOOW,187,5
FOOX,28,1
FOOZ,26,1
FOP,1459,38
FOPQ,29,2
FOPT,17,1
FOPU,65,2
FOPW,57,2
FOPY,36,1
FOPZ,41,1
FOQ,3770,113
FOQR,137,5
FOQS,12,1
FOQT,35,3
FOQU,144,4
FOQV,255,9
FOQW,35,1
FOQY,54,2
FOQZ,54,5
FOR,3649,100
FORR,67,3
FORS,41,2
FORT,114,3
FORU,233,9
FORV,158,5
FORW,125,3
FORX,107,2
FORY,52,3
FORZ,130,5
FOS,1264,27
FOST,34,1
FOSU,36,1
FOSV,42,2
FOSX,28,1
FOT,3272,86
FOTT,94,4
FOTU,353,10
FOTV,292,11
FOTW,24,1
FOTX,93,2
FOTZ,69,2
FOU,2602,74
FOUV,219,7
FOUW,40,1
FOUY,35,1
FOUZ,172,6
FOV,3698,112
FOVW,41,2
FOVX,89,3
FOVZ,187,5
FOW,1814,46
FOWX,29,1
FOWZ,12,1
FOX,1149,28
FOXZ,165,3
FOY,1305,31
FOYZ,31,1
FOZ,1466,39
FP,14015,367
FPQ,2709,83
FPQR,370,14
FPQT,203,8
FPQU,44,2
FPQV,113,4
FPQW,145,4
FPQX,76,3
FPQZ,394,12
FPR,3193,91
FPRR,200,6
FPRS,34,2
FPRT,475,12
FPRU,142,4
FPRV,92,5
FPRW,305,12
FPRX,30,1
FPRY,111,3
FPRZ,95,3
FPS,924,23
FPSS,32,1
FPST,75,2
FPSU,69,1
FPSX,60,2
FPSZ,45,1
FPT,2368,72
FPTT,267,7
FPTU,42,3
FPTV,489,17
FPTW,42,2
FPTX,143,4
FPTZ,138,4
FPU,970,29
FPUV,111,5
FPUW,38,1
FPUX,41,1
FPUY,34,1
FPUZ,90,1
FPV,1942,62
FPVW,107,3
FPVX,135,4
FPVY,33,1
FPVZ,156,7
FPW,749,21
FPWX,49,1
FPWZ,38,1
FPX,877,22
FPXY,64,1
FPY,555,11
FPZ,876,23
FQ,42364,1193
FQR,6941,225
FQRR,372,17
FQRS,256,9
FQRT,713,26
FQRU,326,9
FQRV,710,28
FQRW,260,10
FQRX,364,10
FQRY,244,7
FQRZ,379,10
FQS,2152,58
FQST,83,2
FQSU,73,1
FQSV,114,4
FQSW,42,1
FQSX,12,1
FQSZ,24,1
FQT,6620,194
FQTT,123,6
FQTU,163,6
FQTV,694,20
FQTW,348,12
FQTX,290,10
FQTY,21,1
FQTZ,178,6
FQU,2561,71
FQUV,163,6
FQUW,126,4
FQUX,119,4
FQUY,28,1
FQUZ,143,3
FQV,6191,199
FQVW,322,11
FQVX,185,6
FQVY,109,3
FQVZ,571,21
FQW,2059,69
FQWX,33,1
FQWY,125,5
FQWZ,116,3
FQX,2355,63
FQXY,75,2
FQXZ,65,3
FQY,1355,41
FQYZ,140,5
FQZ,3228,87
FR,35798,960
FRR,2706,83
FRRS,62,2
FRRT,341,13
FRRU,137,6
FRRV,317,13
FRRW,87,3
FRRX,88,3
FRRY,9,1
FRRZ,293,12
FRS,2045,55
FRST,194,6
FRSV,251,6
FRSW,82,4
FRSX,44,1
FRSY,60,1
FRSZ,69,2
FRT,6529,192
FRTT,128,7
FRTU,178,7
FRTV,778,31
FRTW,330,12
FRTX,193,6
FRTY,115,3
FRTZ,527,22
FRU,3824,113
FRUV,382,14
FRUX,113,3
FRUZ,126,5
FRV,6072,200
FRVW,306,12
FRVX,238,7
FRVY,189,6
FRVZ,333,14
FRW,3000,88
FRWX,88,3
FRWY,22,1
FRWZ,106,4
FRX,1710,50
FRXZ,196,8
FRY,1494,44
FRYZ,94,3
FRZ,2808,80
FS,10758,260
FSS,366,10
FSST,24,1
FSSV,23,1
FSSX,25,1
FST,1841,53
FSTT,24,1
FSTU,25,1
FSTV,155,6
FSTW,92,4
FSTY,39,2
FSTZ,23,1
FSU,1036,24
FSUV,162,6
FSUW,34,1
FSV,1762,50
FSVW,31,1
FSVX,18,1
FSW,974,22
FSWX,11,1
FSWY,13,1
FSWZ,68,1
FSX,438,9
FSXZ,25,1
FSY,502,11
FSZ,1145,27
FT,34825,936
FTT,2460,75
FTTU,271,9
FTTV,333,14
FTTW,161,5
FTTX,53,1
FTTY,35,1
FTU,3386,98
FTUV,235,10
FTUW,86,3
FTUX,23,1
FTUY,62,1
FTUZ,83,3
FTV,4898,163
FTVW,180,6
FTVX,174,7
FTVY,139,5
FTVZ,271,9
FTW,3384,91
FTWX,38,1
FTWY,57,2
FTWZ,92,5
FTX,1294,38
FTXY,95,4
FTXZ,114,5
FTY,1315,37
FTZ,1980,62
FU,22194,597
FUV,3529,116
FUVW,102,5
FUVX,170,5
FUVY,85,2
FUVZ,166,6
FUW,1499,44
FUWX,108,2
FUWY,8,1
FUWZ,21,1
FUX,843,24
FUXY,30,1
FUXZ,59,2
FUY,905,25
FUZ,968,28
FV,31148,932
FVW,2093,68
FVWX,19,1
FVWY,14,1
FVWZ,151,4
FVX,1666,47
FVXY,18,1
FVXZ,216,7
FVY,1566,48
FVYZ,31,1
FVZ,2444,79
FW,14459,378
FWX,750,22
FWXY,98,2
FWXZ,100,3
FWY,954,26
FWYZ,19,1
FWZ,837,24
FX,7825,195
FXY,158,3
FXYZ,51,2
FXZ,578,14
FY,8076,197
FYZ,643,15
FZ,12919,322
G,278308,6584
GH,14489,371
GHI,2759,74
GHII,91,3
GHIJ,89,4
GHIK,23,1
GHIL,127,4
GHIM,68,2
GHIN,186,5
GHIO,135,3
GHIQ,440,12
GHIR,52,1
GHIT,96,3
GHIU,134,4
GHIV,279,7
GHIW,40,2
GHIX,60,2
GHIY,24,1
GHIZ,60,2
GHJ,1301,33
GHJK,120,5
GHJL,149,4
GHJM,37,1
GHJN,275,10
GHJO,14,1
GHJP,40,1
GHJQ,170,6
GHJR,249,7
GHJS,47,1
GHJT,159,4
GHJV,255,7
GHJW,56,3
GHJX,43,1
GHJZ,15,1
GHK,1024,30
GHKL,64,2
GHKM,73,2
GHKN,311,10
GHKP,87,3
GHKQ,59,3
GHKR,77,3
GHKS,28,1
GHKT,46,2
GHKV,51,2
GHKW,58,1
GHKX,40,1
GHKZ,103,4
GHL,2036,65
GHLM,58,3
GHLN,93,3
GHLO,47,1
GHLP,97,3
GHLQ,289,10
GHLR,64,4
GHLS,86,2
GHLT,14,1
GHLU,129,4
GHLV,16,1
GHLW,80,4
GHLX,80,2
GHLZ,77,3
GHM,1116,33
GHMN,53,2
GHMO,85,2
GHMQ,137,6
GHMR,63,3
GHMS,46,2
GHMT,79,2
GHMU,90,2
GHMV,132,4
GHMZ,178,4
GHN,2987,92
GHNN,138,5
GHNO,38,1
GHNP,94,3
GHNQ,162,5
GHNR,375,14
GHNT,286,9
GHNU,7,1
GHNV,219,9
GHNW,91,3
GHNX,79,6
GHNY,130,5
GHNZ,269,12
GHO,1795,44
GHOO,68,2
GHOP,45,1
GHOQ,50,2
GHOR,92,4
GHOS,11,1
GHOT,24,1
GHOU,65,2
GHOV,37,2
GHOW,104,3
GHOX,86,2
GHOY,50,1
GHOZ,55,1
GHP,563,16
GHPQ,100,4
GHPR,134,6
GHPS,29,1
GHPT,90,2
GHPU,38,1
GHPV,82,3
GHPX,93,3
GHPY,85,2
GHPZ,24,1
GHQ,2132,68
GHQR,320,11
GHQT,137,6
GHQV,339,14
GHQW,144,6
GHQX,71,1
GHQY,81,2
GHQZ,38,3
GHR,3028,92
GHRR,31,1
GHRS,113,4
GHRT,445,18
GHRU,203,6
GHRV,244,8
GHRW,135,5
GHRX,128,4
GHRY,26,1
